Image,Shape
my_images/image_1087.png,star
my_images/image_1088.png,triangle
my_images/image_1089.png,star
my_images/image_1090.png,square
my_images/image_1091.png,square
my_images/image_1092.png,triangle
my_images/image_1093.png,square
my_images/image_1094.png,star
my_images/image_1095.png,circle
my_images/image_1096.png,square
my_images/image_1097.png,star
my_images/image_1098.png,star
my_images/image_1099.png,triangle
my_images/image_1100.png,triangle
my_images/image_1101.png,square
my_images/image_1102.png,triangle
my_images/image_1103.png,star
my_images/image_1104.png,star
my_images/image_1105.png,star
my_images/image_1106.png,star
my_images/image_1107.png,star
my_images/image_1108.png,circle
my_images/image_1109.png,star
my_images/image_1110.png,star
my_images/image_1111.png,star
my_images/image_1112.png,circle
my_images/image_1113.png,triangle
my_images/image_1114.png,circle
my_images/image_1115.png,circle
my_images/image_1116.png,square
my_images/image_1117.png,star
my_images/image_1118.png,circle
my_images/image_1119.png,star
my_images/image_1120.png,circle
my_images/image_1121.png,star
my_images/image_1122.png,square
my_images/image_1123.png,star
my_images/image_1124.png,triangle
my_images/image_1125.png,star
my_images/image_1126.png,triangle
my_images/image_1127.png,square
my_images/image_1128.png,circle
my_images/image_1129.png,square
my_images/image_1130.png,square
my_images/image_1131.png,star
my_images/image_1132.png,circle
my_images/image_1133.png,triangle
my_images/image_1134.png,triangle
my_images/image_1135.png,star
my_images/image_1136.png,square
my_images/image_1137.png,star
my_images/image_1138.png,square
my_images/image_1139.png,circle
my_images/image_1140.png,triangle
my_images/image_1141.png,triangle
my_images/image_1142.png,triangle
my_images/image_1143.png,triangle
my_images/image_1144.png,square
my_images/image_1145.png,circle
my_images/image_1146.png,triangle
my_images/image_1147.png,circle
my_images/image_1148.png,triangle
my_images/image_1149.png,star
my_images/image_1150.png,circle
my_images/image_1151.png,triangle
my_images/image_1152.png,circle
my_images/image_1153.png,star
my_images/image_1154.png,triangle
my_images/image_1155.png,circle
my_images/image_1156.png,star
my_images/image_1157.png,square
my_images/image_1158.png,star
my_images/image_1159.png,circle
my_images/image_1160.png,circle
my_images/image_1161.png,square
my_images/image_1162.png,triangle
my_images/image_1163.png,triangle
my_images/image_1164.png,circle
my_images/image_1165.png,star
my_images/image_1166.png,square
my_images/image_1167.png,star
my_images/image_1168.png,triangle
my_images/image_1169.png,circle
my_images/image_1170.png,triangle
my_images/image_1171.png,triangle
my_images/image_1172.png,circle
my_images/image_1173.png,circle
my_images/image_1174.png,circle
my_images/image_1175.png,star
my_images/image_1176.png,triangle
my_images/image_1177.png,square
my_images/image_1178.png,star
my_images/image_1179.png,star
my_images/image_1180.png,triangle
my_images/image_1181.png,square
my_images/image_1182.png,circle
my_images/image_1183.png,square
my_images/image_1184.png,triangle
my_images/image_1185.png,triangle
my_images/image_1186.png,square
my_images/image_1187.png,star
my_images/image_1188.png,star
my_images/image_1189.png,star
my_images/image_1190.png,triangle
my_images/image_1191.png,circle
my_images/image_1192.png,square
my_images/image_1193.png,triangle
my_images/image_1194.png,star
my_images/image_1195.png,square
my_images/image_1196.png,star
my_images/image_1197.png,triangle
my_images/image_1198.png,square
my_images/image_1199.png,circle
my_images/image_1200.png,star
my_images/image_1201.png,circle
my_images/image_1202.png,square
my_images/image_1203.png,star
my_images/image_1204.png,star
my_images/image_1205.png,square
my_images/image_1206.png,star
my_images/image_1207.png,star
my_images/image_1208.png,circle
my_images/image_1209.png,circle
my_images/image_1210.png,triangle
my_images/image_1211.png,circle
my_images/image_1212.png,square
my_images/image_1213.png,triangle
my_images/image_1214.png,square
my_images/image_1215.png,circle
my_images/image_1216.png,circle
my_images/image_1217.png,star
my_images/image_1218.png,star
my_images/image_1219.png,star
my_images/image_1220.png,circle
my_images/image_1221.png,square
my_images/image_1222.png,circle
my_images/image_1223.png,triangle
my_images/image_1224.png,circle
my_images/image_1225.png,square
my_images/image_1226.png,circle
my_images/image_1227.png,star
my_images/image_1228.png,circle
my_images/image_1229.png,circle
my_images/image_1230.png,star
my_images/image_1231.png,triangle
my_images/image_1232.png,square
my_images/image_1233.png,circle
my_images/image_1234.png,circle
my_images/image_1235.png,triangle
my_images/image_1236.png,circle
my_images/image_1237.png,triangle
my_images/image_1238.png,square
my_images/image_1239.png,star
my_images/image_1240.png,square
my_images/image_1241.png,square
my_images/image_1242.png,circle
my_images/image_1243.png,star
my_images/image_1244.png,star
my_images/image_1245.png,triangle
my_images/image_1246.png,circle
my_images/image_1247.png,square
my_images/image_1248.png,circle
my_images/image_1249.png,circle
my_images/image_1250.png,square
my_images/image_1251.png,circle
my_images/image_1252.png,square
my_images/image_1253.png,circle
my_images/image_1254.png,triangle
my_images/image_1255.png,triangle
my_images/image_1256.png,triangle
my_images/image_1257.png,circle
my_images/image_1258.png,star
my_images/image_1259.png,circle
my_images/image_1260.png,star
my_images/image_1261.png,square
my_images/image_1262.png,star
my_images/image_1263.png,square
my_images/image_1264.png,circle
my_images/image_1265.png,star
my_images/image_1266.png,star
my_images/image_1267.png,square
my_images/image_1268.png,square
my_images/image_1269.png,star
my_images/image_1270.png,circle
my_images/image_1271.png,star
my_images/image_1272.png,square
my_images/image_1273.png,star
my_images/image_1274.png,triangle
my_images/image_1275.png,circle
my_images/image_1276.png,circle
my_images/image_1277.png,square
my_images/image_1278.png,triangle
my_images/image_1279.png,star
my_images/image_1280.png,square
my_images/image_1281.png,star
my_images/image_1282.png,triangle
my_images/image_1283.png,star
my_images/image_1284.png,circle
my_images/image_1285.png,triangle
my_images/image_1286.png,star
my_images/image_1287.png,square
my_images/image_1288.png,square
my_images/image_1289.png,star
my_images/image_1290.png,triangle
my_images/image_1291.png,triangle
my_images/image_1292.png,triangle
my_images/image_1293.png,star
my_images/image_1294.png,circle
my_images/image_1295.png,circle
my_images/image_1296.png,circle
my_images/image_1297.png,circle
my_images/image_1298.png,square
my_images/image_1299.png,triangle
my_images/image_1300.png,square
my_images/image_1301.png,square
my_images/image_1302.png,triangle
my_images/image_1303.png,triangle
my_images/image_1304.png,square
my_images/image_1305.png,star
my_images/image_1306.png,circle
my_images/image_1307.png,star
my_images/image_1308.png,star
my_images/image_1309.png,square
my_images/image_1310.png,square
my_images/image_1311.png,triangle
my_images/image_1312.png,square
my_images/image_1313.png,star
my_images/image_1314.png,star
my_images/image_1315.png,square
my_images/image_1316.png,square
my_images/image_1317.png,triangle
my_images/image_1318.png,triangle
my_images/image_1319.png,square
my_images/image_1320.png,square
my_images/image_1321.png,square
my_images/image_1322.png,circle
my_images/image_1323.png,square
my_images/image_1324.png,square
my_images/image_1325.png,triangle
my_images/image_1326.png,square
my_images/image_1327.png,star
my_images/image_1328.png,triangle
my_images/image_1329.png,circle
my_images/image_1330.png,square
my_images/image_1331.png,star
my_images/image_1332.png,triangle
my_images/image_1333.png,star
my_images/image_1334.png,square
my_images/image_1335.png,circle
my_images/image_1336.png,star
my_images/image_1337.png,triangle
my_images/image_1338.png,triangle
my_images/image_1339.png,triangle
my_images/image_1340.png,triangle
my_images/image_1341.png,circle
my_images/image_1342.png,square
my_images/image_1343.png,star
my_images/image_1344.png,star
my_images/image_1345.png,star
my_images/image_1346.png,star
my_images/image_1347.png,triangle
my_images/image_1348.png,square
my_images/image_1349.png,circle
my_images/image_1350.png,square
my_images/image_1351.png,triangle
my_images/image_1352.png,triangle
my_images/image_1353.png,circle
my_images/image_1354.png,circle
my_images/image_1355.png,circle
my_images/image_1356.png,circle
my_images/image_1357.png,square
my_images/image_1358.png,square
my_images/image_1359.png,square
my_images/image_1360.png,triangle
my_images/image_1361.png,circle
my_images/image_1362.png,circle
my_images/image_1363.png,triangle
my_images/image_1364.png,star
my_images/image_1365.png,triangle
my_images/image_1366.png,star
my_images/image_1367.png,star
my_images/image_1368.png,star
my_images/image_1369.png,star
my_images/image_1370.png,triangle
my_images/image_1371.png,square
my_images/image_1372.png,circle
my_images/image_1373.png,circle
my_images/image_1374.png,square
my_images/image_1375.png,square
my_images/image_1376.png,star
my_images/image_1377.png,triangle
my_images/image_1378.png,circle
my_images/image_1379.png,triangle
my_images/image_1380.png,square
my_images/image_1381.png,star
my_images/image_1382.png,triangle
my_images/image_1383.png,star
my_images/image_1384.png,star
my_images/image_1385.png,square
my_images/image_1386.png,star
my_images/image_1387.png,star
my_images/image_1388.png,star
my_images/image_1389.png,triangle
my_images/image_1390.png,circle
my_images/image_1391.png,triangle
my_images/image_1392.png,star
my_images/image_1393.png,circle
my_images/image_1394.png,circle
my_images/image_1395.png,circle
my_images/image_1396.png,circle
my_images/image_1397.png,triangle
